Date,Open,High,Low,Close,Volume
24-Oct-13,4320.00,4380.00,4050.00,4260.00,13279
23-Oct-13,4530.00,4560.00,4320.00,4372.50,8428
22-Oct-13,4530.00,4755.00,4500.00,4635.00,6291
21-Oct-13,4980.00,5010.00,4530.00,4620.00,19019
18-Oct-13,5250.00,5280.00,5100.00,5137.50,6596
17-Oct-13,5220.00,5310.00,5161.50,5235.00,7614
16-Oct-13,5115.00,5220.00,5025.00,5191.50,6768
15-Oct-13,5055.00,5265.00,5010.00,5070.00,8087
14-Oct-13,5025.00,5160.00,4950.00,5085.00,5593
11-Oct-13,5257.50,5265.00,5055.00,5130.00,7091
10-Oct-13,5145.00,5310.00,5115.00,5235.00,14279
9-Oct-13,5175.00,5264.85,4725.00,4965.00,15935
8-Oct-13,5385.00,5475.00,5025.00,5092.50,14430
7-Oct-13,5280.00,5490.00,5205.00,5355.00,10629
4-Oct-13,5670.00,5715.00,5565.00,5670.00,6411
3-Oct-13,5685.00,5775.00,5475.00,5565.00,9152
2-Oct-13,5505.00,5692.50,5475.00,5610.00,9370
1-Oct-13,5310.00,5730.00,5310.00,5595.00,12701
30-Sep-13,5100.00,5430.00,4980.00,5310.00,14594
27-Sep-13,5595.00,5625.00,5430.00,5460.00,13289
26-Sep-13,5970.00,6000.00,5655.00,5790.00,22663
25-Sep-13,5490.00,5985.00,5415.00,5895.00,30238
24-Sep-13,5340.00,5475.00,5100.00,5400.00,14214
23-Sep-13,5325.00,5400.00,5100.00,5190.00,11615
20-Sep-13,5640.00,5670.00,5025.00,5242.50,23796
19-Sep-13,5235.00,5625.00,5175.00,5412.00,25205
18-Sep-13,4695.00,4950.00,4695.00,4935.00,15741
17-Sep-13,4485.00,4665.00,4485.00,4635.00,8063
16-Sep-13,4500.00,4575.00,4410.00,4455.00,4002
13-Sep-13,4350.00,4410.00,4260.00,4350.00,5694
12-Sep-13,4635.00,4650.00,4365.00,4365.00,8154
11-Sep-13,4470.00,4680.00,4230.00,4545.00,16694
10-Sep-13,4800.00,4830.00,4365.00,4447.50,21281
9-Sep-13,4545.00,4710.00,4500.00,4627.50,23600
6-Sep-13,4350.00,4485.00,4185.00,4320.00,15948
5-Sep-13,3810.00,4170.00,3810.00,4147.50,13411
4-Sep-13,3495.00,3840.00,3480.00,3735.00,8214
3-Sep-13,3630.00,3660.00,3420.00,3495.00,5118
30-Aug-13,3570.00,3585.00,3450.00,3495.00,2862
29-Aug-13,3765.00,3780.00,3495.00,3555.00,7214
28-Aug-13,3645.00,3930.00,3630.00,3675.00,10202
27-Aug-13,3525.00,3870.00,3480.00,3660.00,11358
26-Aug-13,3420.00,3735.00,3390.00,3615.00,11786
23-Aug-13,3345.00,3450.00,3285.00,3375.00,12496
22-Aug-13,3210.00,3315.00,3210.00,3255.00,10145
21-Aug-13,3015.00,3165.00,2955.00,3075.00,18022
20-Aug-13,2925.00,3045.00,2910.00,3015.00,4368
19-Aug-13,3075.00,3090.00,2805.00,2880.00,8056
16-Aug-13,3180.00,3300.00,3045.00,3060.00,8179
15-Aug-13,3120.00,3225.00,3045.00,3180.00,5030
14-Aug-13,2895.00,3180.00,2880.00,3135.00,8534
13-Aug-13,3000.00,3090.00,2925.00,2925.00,3623
12-Aug-13,3060.00,3135.00,2925.00,3000.00,3462
9-Aug-13,3030.00,3105.00,3000.00,3060.00,2874
8-Aug-13,3015.00,3132.00,2955.00,3030.00,4620
7-Aug-13,2940.00,2955.00,2865.00,2940.00,2149
6-Aug-13,3045.00,3054.00,2865.00,2910.00,3284
5-Aug-13,3000.00,3075.00,2985.00,3075.00,2205
2-Aug-13,2970.00,3045.00,2940.15,3045.00,2062
1-Aug-13,2925.00,3030.00,2925.00,2940.00,2405
31-Jul-13,2895.00,2925.00,2880.00,2880.00,1712
30-Jul-13,2985.00,3000.00,2865.00,2880.00,3099
29-Jul-13,3075.00,3075.00,2925.00,2947.50,2768
26-Jul-13,3120.00,3150.00,3030.45,3060.00,2703
25-Jul-13,3030.00,3255.00,3030.00,3120.00,5209
24-Jul-13,3150.00,3225.00,3030.00,3060.00,4692
23-Jul-13,3180.00,3195.15,3075.00,3135.00,3293
22-Jul-13,3000.00,3135.00,2970.00,3135.00,3895
19-Jul-13,2955.00,3045.00,2955.00,2992.50,2524
18-Jul-13,2895.00,3120.00,2895.00,3045.00,8914
17-Jul-13,2895.00,2925.00,2850.00,2895.00,2074
16-Jul-13,2895.00,2910.00,2835.00,2880.00,1288
15-Jul-13,2925.00,2955.00,2835.15,2895.00,2554
12-Jul-13,2760.00,2910.00,2700.00,2865.00,4759
